,user_id,item_id
28490,4443,188
28491,4458,1
28492,4458,3
28493,4458,6
28494,4458,7
28495,4458,36
28496,4458,67
28497,4458,106
28498,686,1
28499,686,6
28500,686,9
28501,686,10
28502,686,16
28503,686,19
28504,686,21
28505,686,26
28506,686,28
28507,686,29
28508,686,42
28509,686,45
28510,686,47
28511,686,74
28512,686,75
28513,686,86
28514,686,107
28515,686,117
28516,686,138
28517,4464,1
28518,4464,6
28519,4464,10
28520,4464,11
28521,4464,12
28522,4464,19
28523,4464,56
28524,4464,83
28525,4464,100
28526,559,1
28527,559,3
28528,559,6
28529,559,10
28530,559,20
28531,559,58
28532,559,108
28533,559,124
28534,559,403
28535,2227,1
28536,2227,2
28537,2227,10
28538,2227,11
28539,2227,19
28540,2227,24
28541,2227,32
28542,2227,50
28543,2227,57
28544,2227,75
28545,2227,82
28546,2227,104
28547,2227,136
28548,4478,1
28549,4478,6
28550,4478,26
28551,4478,32
28552,4478,58
28553,4482,1
28554,4482,12
28555,4482,42
28556,4482,63
28557,4482,90
28558,4485,1
28559,4485,3
28560,4485,6
28561,4485,19
28562,4485,29
28563,4485,30
28564,4485,147
28565,4485,219
28566,4491,1
28567,4491,3
28568,4491,6
28569,4491,10
28570,4491,12
28571,4491,20
28572,4491,28
28573,4491,29
28574,4491,55
28575,4491,75
28576,4491,78
28577,4500,1
28578,4500,3
28579,4500,10
28580,4500,20
28581,4500,44
28582,4500,63
28583,4500,70
28584,4500,83
28585,4500,86
28586,4500,114
28587,4504,1
28588,4504,3
28589,4504,6
28590,4504,10
28591,4504,11
28592,4504,29
28593,4504,68
28594,4428,1
28595,4428,2
28596,4428,3
28597,4428,6
28598,4428,10
28599,4428,19
28600,4428,39
28601,4428,68
28602,4428,75
28603,4428,128
28604,4510,1
28605,4510,3
28606,4510,14
28607,4510,29
28608,4510,55
28609,4510,66
28610,4510,71
28611,4510,88
28612,3591,1
28613,3591,3
28614,3591,6
28615,3591,10
28616,3591,21
28617,3591,32
28618,3591,42
28619,3591,57
28620,3591,58
28621,3591,85
28622,3591,89
28623,3591,100
28624,3591,101
28625,3591,114
28626,3591,210
28627,3591,489
28628,4486,1
28629,4486,2
28630,4486,3
28631,4486,6
28632,4486,10
28633,4486,12
28634,4486,18
28635,4486,74
28636,4486,100
28637,4486,112
28638,4486,203
28639,4481,1
28640,4481,2
28641,4481,3
28642,4481,7
28643,4481,8
28644,4481,10
28645,4481,11
28646,4481,19
28647,4481,20
28648,4481,21
28649,4481,22
28650,4481,24
28651,4481,42
28652,4481,43
28653,4481,44
28654,4481,49
28655,4481,50
28656,4481,51
28657,4481,55
28658,4481,56
28659,4481,60
28660,4481,63
28661,4481,70
28662,4481,74
28663,4481,86
28664,4481,93
28665,4481,107
28666,4481,112
28667,4481,114
28668,4481,115
28669,4481,126
28670,4481,138
28671,4481,143
28672,4481,174
28673,4481,191
28674,4481,566
28675,4524,1
28676,4524,2
28677,4524,3
28678,4524,7
28679,4524,10
28680,4524,11
28681,4524,12
28682,4524,19
28683,4524,21
28684,4524,22
28685,4524,43
28686,4524,55
28687,4524,62
28688,4524,63
28689,4524,68
28690,4524,86
28691,4524,88
28692,4524,98
28693,4524,138
28694,4524,535
28695,4527,1
28696,4527,2
28697,4527,11
28698,4527,14
28699,4527,19
28700,4527,28
28701,4527,29
28702,4527,85
28703,4527,107
28704,4527,128
28705,4527,136
28706,4527,147
28707,4543,1
28708,4543,3
28709,4543,6
28710,4543,12
28711,4543,14
28712,4543,26
28713,4543,28
28714,4543,29
28715,4543,30
28716,4543,39
28717,4543,44
28718,4543,55
28719,4543,75
28720,4543,84
28721,4543,112
28722,4543,117
28723,4543,142
28724,4543,143
28725,4543,178
28726,4543,184
28727,4543,469
28728,4549,1
28729,4549,3
28730,4549,6
28731,4549,10
28732,4549,11
28733,4549,12
28734,4549,21
28735,4549,28
28736,4549,40
28737,4549,45
28738,4549,50
28739,4549,63
28740,4549,74
28741,4549,79
28742,4549,85
28743,4549,88
28744,4549,95
28745,4549,128
28746,4561,1
28747,4561,3
28748,4561,10
28749,4561,24
28750,4561,51
28751,4561,56
28752,4561,58
28753,4561,70
28754,4561,88
28755,4561,114
28756,4561,644
28757,4565,1
28758,4565,3
28759,4565,6
28760,4565,10
28761,4565,19
28762,4566,1
28763,4566,3
28764,4566,6
28765,4566,12
28766,4566,19
28767,4566,30
28768,4566,42
28769,4566,57
28770,4566,63
28771,4566,74
28772,4566,114
28773,4566,173
28774,4566,593
28775,4579,1
28776,4579,11
28777,4579,38
28778,4579,88
28779,4579,98
28780,1983,1
28781,1983,6
28782,1983,57
28783,1983,62
28784,1983,95
28785,1983,106
28786,1983,173
28787,1983,209
28788,1983,272
28789,1983,360
28790,1983,402
28791,1983,445
28792,1983,495
28793,4593,1
28794,4593,10
28795,4593,11
28796,4593,17
28797,4593,90
28798,4593,142
28799,4594,1
28800,4594,19
28801,4594,23
28802,4594,74
28803,4594,108
28804,4594,274
28805,3089,1
28806,3089,9
28807,3089,11
28808,3089,23
28809,3089,68
28810,3089,75
28811,3089,88
28812,3089,105
28813,3089,128
28814,4602,1
28815,4602,10
28816,4602,20
28817,4602,106
28818,4602,173
28819,4606,1
28820,4606,3
28821,4606,6
28822,4606,7
28823,4606,10
28824,4606,14
28825,4606,19
28826,4606,20
28827,4606,28
28828,4606,50
28829,4606,60
28830,4606,74
28831,4606,75
28832,4606,114
28833,4606,167
28834,4606,174
28835,4607,1
28836,4607,6
28837,4607,10
28838,4607,11
28839,4607,12
28840,4607,17
28841,4607,26
28842,4607,42
28843,4607,57
28844,4607,204
28845,4614,1
28846,4614,3
28847,4614,6
28848,4614,12
28849,4614,19
28850,4614,28
28851,4614,37
28852,4614,56
28853,4614,98
28854,4614,178
28855,4615,1
28856,4615,2
28857,4615,3
28858,4615,19
28859,4615,26
28860,4615,29
28861,4615,55
28862,4615,56
28863,4615,66
28864,4615,112
28865,4615,114
28866,4616,1
28867,4616,3
28868,4616,16
28869,4616,55
28870,4616,71
28871,4616,677
28872,4617,1
28873,4617,3
28874,4617,10
28875,4617,20
28876,4617,29
28877,4617,86
28878,4617,99
28879,4617,215
28880,4617,624
28881,4343,1
28882,4343,2
28883,4343,3
28884,4343,6
28885,4343,10
28886,4343,11
28887,4343,12
28888,4343,49
28889,4343,108
28890,4613,1
28891,4613,3
28892,4613,7
28893,4613,10
28894,4613,11
28895,4613,12
28896,4613,14
28897,4613,19
28898,4613,20
28899,4613,28
28900,4613,29
28901,4613,59
28902,4613,128
28903,1095,1
28904,1095,3
28905,1095,10
28906,1095,13
28907,1095,44
28908,1095,51
28909,1095,60
28910,1095,62
28911,1095,149
28912,1095,173
28913,988,1
28914,988,5
28915,988,16
28916,988,19
28917,988,30
28918,988,42
28919,988,43
28920,988,45
28921,988,49
28922,988,50
28923,988,73
28924,988,78
28925,988,101
28926,988,107
28927,988,108
28928,988,112
28929,988,193
28930,988,278
28931,2415,1
28932,2415,2
28933,2415,6
28934,2415,11
28935,2415,19
28936,2415,22
28937,2415,32
28938,2415,37
28939,2415,38
28940,2415,40
28941,2415,42
28942,2415,57
28943,2415,74
28944,2415,88
28945,2415,112
28946,2415,356
28947,2415,374
28948,2415,384
28949,4632,1
28950,4632,10
28951,4632,12
28952,4632,42
28953,4632,49
28954,4632,62
28955,4632,73
28956,4632,173
28957,3999,1
28958,3999,6
28959,3999,10
28960,3999,11
28961,3999,19
28962,3999,21
28963,3999,106
28964,3999,128
28965,3999,155
28966,1477,1
28967,1477,11
28968,1477,30
28969,1477,47
28970,1477,175
28971,1477,229
28972,2584,1
28973,2584,6
28974,2584,26
28975,2584,49
28976,2584,65
28977,2584,73
28978,2584,76
28979,2584,127
28980,4654,1
28981,4654,2
28982,4654,6
28983,4654,10
28984,4654,19
28985,4654,27
28986,4654,424
28987,4678,1
28988,4678,3
28989,4678,11
28990,4678,27
28991,4678,29
28992,4678,39
28993,4678,42
28994,4678,44
28995,4678,75
28996,4678,88
28997,4678,93
28998,4679,1
28999,4679,6
29000,4679,11
29001,4679,12
29002,4679,20
29003,4679,38
29004,4679,88
29005,4679,106
29006,4679,126
29007,4679,202
29008,4682,1
29009,4682,2
29010,4682,3
29011,4682,6
29012,4682,12
29013,4682,30
29014,4682,36
29015,4682,42
29016,4682,59
29017,4682,60
29018,4682,108
29019,4682,118
29020,4683,1
29021,4683,2
29022,4683,10
29023,4683,19
29024,4683,29
29025,4683,45
29026,4683,114
29027,4648,1
29028,4648,3
29029,4648,10
29030,4648,12
29031,4648,21
29032,4648,22
29033,4648,28
29034,4648,29
29035,4648,37
29036,4648,56
29037,4648,63
29038,4648,75
29039,4648,88
29040,4648,101
29041,4648,216
29042,1347,1
29043,1347,2
29044,1347,68
29045,1347,76
29046,1347,100
29047,4700,1
29048,4700,3
29049,4700,10
29050,4700,19
29051,4700,20
29052,4700,30
29053,4700,36
29054,4700,49
29055,4703,1
29056,4703,2
29057,4703,3
29058,4703,6
29059,4703,10
29060,4703,19
29061,4703,26
29062,4703,56
29063,941,1
29064,941,2
29065,941,6
29066,941,21
29067,941,24
29068,941,36
29069,941,76
29070,941,94
29071,941,98
29072,941,128
29073,4710,1
29074,4710,10
29075,4710,26
29076,4710,32
29077,4710,55
29078,4714,1
29079,4714,6
29080,4714,10
29081,4714,29
29082,4714,107
29083,4714,119
29084,4659,1
29085,4659,2
29086,4659,3
29087,4659,7
29088,4659,19
29089,4659,29
29090,4659,30
29091,4659,45
29092,4659,147
29093,26,1
29094,26,3
29095,26,7
29096,26,10
29097,26,20
29098,26,22
29099,26,30
29100,26,50
29101,26,56
29102,26,57
29103,26,70
29104,26,74
29105,26,75
29106,26,83
29107,26,92
29108,26,103
29109,26,112
29110,4676,1
29111,4676,2
29112,4676,10
29113,4676,38
29114,4676,70
29115,619,1
29116,619,2
29117,619,3
29118,619,10
29119,619,14
29120,619,19
29121,619,22
29122,619,24
29123,619,44
29124,619,51
29125,619,55
29126,619,56
29127,619,68
29128,619,69
29129,619,74
29130,619,75
29131,619,101
29132,619,124
29133,619,138
29134,4699,1
29135,4699,2
29136,4699,20
29137,4699,55
29138,4699,57
29139,4699,58
29140,4699,101
29141,4699,174
29142,4755,1
29143,4755,3
29144,4755,6
29145,4755,10
29146,4755,11
29147,4755,12
29148,4755,29
29149,4755,33
29150,4755,36
29151,4755,57
29152,4755,66
29153,4755,83
29154,4755,100
29155,4755,199
29156,4755,239
29157,4755,329
29158,4755,406
29159,4755,519
29160,4755,531
29161,4757,1
29162,4757,3
29163,4757,6
29164,4757,10
29165,4757,100
29166,4757,128
29167,1614,1
29168,1614,16
29169,1614,38
29170,1614,42
29171,1614,55
29172,1614,85
29173,1614,177
29174,1614,188
29175,1614,480
29176,4765,1
29177,4765,3
29178,4765,6
29179,4765,10
29180,4765,12
29181,4765,14
29182,4765,20
29183,4765,29
29184,4765,34
29185,4765,40
29186,4765,47
29187,4765,55
29188,4765,62
29189,4765,95
29190,4765,173
29191,4765,311
29192,3263,1
29193,3263,3
29194,3263,6
29195,3263,19
29196,3263,36
29197,3263,38
29198,3263,49
29199,3263,62
29200,3263,87
29201,1511,1
29202,1511,2
29203,1511,3
29204,1511,6
29205,1511,10
29206,1511,14
29207,1511,19
29208,1511,20
29209,1511,21
29210,1511,22
29211,1511,26
29212,1511,27
29213,1511,31
29214,1511,37
29215,1511,38
29216,1511,42
29217,1511,56
29218,1511,57
29219,1511,70
29220,1511,88
29221,1511,101
29222,1511,108
29223,1511,114
29224,1511,128
29225,1511,260
29226,1511,270
29227,1511,344
29228,4774,1
29229,4774,3
29230,4774,6
29231,4774,43
29232,4774,65
29233,4774,142
29234,4775,1
29235,4775,8
29236,4775,12
29237,4775,29
29238,4775,66
29239,3062,1
29240,3062,2
29241,3062,3
29242,3062,16
29243,3062,23
29244,3062,24
29245,3062,29
29246,3062,32
29247,3062,55
29248,1277,1
29249,1277,6
29250,1277,10
29251,1277,12
29252,1277,14
29253,1277,16
29254,1277,19
29255,1277,22
29256,1277,37
29257,1277,44
29258,1277,56
29259,1277,63
29260,1277,117
29261,1277,128
29262,1277,270
29263,4764,1
29264,4764,2
29265,4764,3
29266,4764,28
29267,4764,56
29268,4764,75
29269,3450,1
29270,3450,19
29271,3450,42
29272,3450,106
29273,3450,366
29274,4782,1
29275,4782,3
29276,4782,142
29277,4782,531
29278,3203,1
29279,3203,2
29280,3203,20
29281,3203,76
29282,3203,106
29283,3203,531
29284,4785,1
29285,4785,3
29286,4785,10
29287,4785,16
29288,4785,111
29289,4785,550
29290,4717,1
29291,4717,2
29292,4717,3
29293,4717,10
29294,4717,12
29295,4717,28
29296,4717,38
29297,4717,55
29298,4717,86
29299,4717,216
29300,4717,330
29301,1586,1
29302,1586,6
29303,1586,9
29304,1586,10
29305,1586,11
29306,1586,12
29307,1586,19
29308,1586,28
29309,1586,29
29310,1586,91
29311,1586,114
29312,1586,184
29313,1586,188
29314,1586,410
29315,1586,417
29316,1586,566
29317,3131,1
29318,3131,6
29319,3131,28
29320,3131,83
29321,3131,128
29322,3131,136
29323,3131,195
29324,4530,1
29325,4530,2
29326,4530,3
29327,4530,10
29328,4530,22
29329,4530,39
29330,4530,55
29331,4530,69
29332,4530,88
29333,4530,143
29334,4799,1
29335,4799,14
29336,4799,20
29337,4799,74
29338,4799,128
29339,4725,1
29340,4725,2
29341,4725,3
29342,4725,6
29343,4725,12
29344,4725,26
29345,4725,29
29346,4725,36
29347,4725,55
29348,4725,69
29349,4725,93
29350,4725,221
29351,4725,531
29352,1328,1
29353,1328,10
29354,1328,11
29355,1328,19
29356,1328,34
29357,1328,76
29358,4815,1
29359,4815,3
29360,4815,12
29361,4815,20
29362,4815,53
29363,4815,55
29364,4815,116
29365,4815,336
29366,4815,480
29367,4816,1
29368,4816,6
29369,4816,10
29370,4816,11
29371,4816,18
29372,4816,56
29373,4816,143
29374,4823,1
29375,4823,3
29376,4823,6
29377,4823,28
29378,4823,29
29379,4823,40
29380,4823,95
29381,4829,1
29382,4829,3
29383,4829,6
29384,4829,56
29385,4829,114
29386,4831,1
29387,4831,3
29388,4831,6
29389,4831,19
29390,4831,44
29391,4837,1
29392,4837,2
29393,4837,6
29394,4837,10
29395,4837,57
29396,624,1
29397,624,37
29398,624,39
29399,624,42
29400,624,55
29401,624,86
29402,624,152
29403,1690,1
29404,1690,6
29405,1690,10
29406,1690,12
29407,1690,23
29408,1690,40
29409,1690,104
29410,1690,128
29411,4862,1
29412,4862,10
29413,4862,12
29414,4862,19
29415,4862,28
29416,4862,29
29417,4862,37
29418,4862,56
29419,4862,57
29420,4862,62
29421,4862,63
29422,4862,88
29423,4862,114
29424,4862,173
29425,4867,1
29426,4867,22
29427,4867,39
29428,4867,138
29429,4867,173
29430,4869,1
29431,4869,14
29432,4869,55
29433,4869,74
29434,4869,174
29435,4873,1
29436,4873,6
29437,4873,10
29438,4873,57
29439,4873,128
29440,4875,1
29441,4875,3
29442,4875,6
29443,4875,7
29444,4875,9
29445,4875,10
29446,4875,12
29447,4875,26
29448,4875,29
29449,4875,50
29450,4875,51
29451,4875,112
29452,4875,114
29453,4875,142
29454,4875,143
29455,4881,1
29456,4881,10
29457,4881,28
29458,4881,95
29459,4881,111
29460,433,1
29461,433,7
29462,433,12
29463,433,56
29464,433,70
29465,433,91
29466,433,138
29467,4895,1
29468,4895,3
29469,4895,6
29470,4895,7
29471,4895,10
29472,4895,20
29473,4895,26
29474,4895,29
29475,4895,38
29476,4895,40
29477,4895,55
29478,4895,56
29479,4895,83
29480,4895,174
29481,4898,1
29482,4898,3
29483,4898,14
29484,4898,28
29485,4898,56
29486,4898,95
29487,4898,100
29488,4863,1
29489,4863,2
29490,4863,38
29491,4863,40
29492,4863,68
29493,4863,69
29494,4863,88
29495,4863,100
29496,4863,117
29497,4911,1
29498,4911,16
29499,4911,31
29500,4911,34
29501,4911,68
29502,4901,1
29503,4901,2
29504,4901,3
29505,4901,7
29506,4901,10
29507,4901,14
29508,4901,16
29509,4901,20
29510,4901,24
29511,4901,28
29512,4901,50
29513,4901,60
29514,4901,74
29515,4901,88
29516,4901,107
29517,4915,1
29518,4915,2
29519,4915,3
29520,4915,10
29521,4915,11
29522,4915,20
29523,4915,30
29524,4915,44
29525,4915,58
29526,4915,101
29527,1229,1
29528,1229,3
29529,1229,11
29530,1229,12
29531,1229,20
29532,1229,31
29533,1229,32
29534,1229,124
29535,4933,1
29536,4933,3
29537,4933,69
29538,4933,75
29539,4933,83
29540,4933,142
29541,4939,1
29542,4939,3
29543,4939,12
29544,4939,20
29545,4939,23
29546,4939,29
29547,4939,88
29548,4913,1
29549,4913,2
29550,4913,3
29551,4913,12
29552,4913,55
29553,4969,1
29554,4969,2
29555,4969,29
29556,4969,40
29557,4969,50
29558,4969,55
29559,4969,117
29560,4975,1
29561,4975,3
29562,4975,6
29563,4975,14
29564,4975,45
29565,4975,100
29566,4975,128
29567,4980,1
29568,4980,3
29569,4980,6
29570,4980,10
29571,4980,20
29572,4980,28
29573,4980,42
29574,4980,85
29575,4980,143
29576,4980,167
29577,4980,363
29578,4980,458
29579,4960,1
29580,4960,2
29581,4960,6
29582,4960,9
29583,4960,10
29584,4960,11
29585,4960,12
29586,4960,19
29587,4960,27
29588,4960,38
29589,4960,55
29590,4960,70
29591,4960,148
29592,4960,203
29593,4960,496
29594,4996,1
29595,4996,6
29596,4996,16
29597,4996,20
29598,4996,32
29599,4996,57
29600,4996,74
29601,4996,267
29602,4998,1
29603,4998,2
29604,4998,7
29605,4998,55
29606,4998,73
29607,4998,86
29608,4998,101
29609,5000,1
29610,5000,3
29611,5000,27
29612,5000,68
29613,5000,88
29614,5002,1
29615,5002,3
29616,5002,6
29617,5002,19
29618,5002,29
29619,5002,68
29620,5004,1
29621,5004,2
29622,5004,3
29623,5004,10
29624,5004,32
29625,5004,40
29626,5004,86
29627,3381,1
29628,3381,2
29629,3381,40
29630,3381,58
29631,3381,76
29632,5014,1
29633,5014,2
29634,5014,3
29635,5014,10
29636,5014,17
29637,5014,28
29638,5014,32
29639,5014,42
29640,5015,1
29641,5015,3
29642,5015,10
29643,5015,11
29644,5015,19
29645,5015,90
29646,5034,1
29647,5034,2
29648,5034,6
29649,5034,12
29650,5034,56
29651,5041,1
29652,5041,10
29653,5041,11
29654,5041,36
29655,5041,128
29656,5042,1
29657,5042,10
29658,5042,34
29659,5042,42
29660,5042,178
29661,3250,1
29662,3250,3
29663,3250,11
29664,3250,12
29665,3250,20
29666,3250,29
29667,3250,40
29668,3250,55
29669,3250,56
29670,3250,62
29671,3250,63
29672,3250,95
29673,3250,106
29674,3250,107
29675,3250,114
29676,5059,1
29677,5059,6
29678,5059,9
29679,5059,32
29680,5059,57
29681,5059,74
29682,5059,75
29683,5059,114
29684,5060,1
29685,5060,10
29686,5060,11
29687,5060,32
29688,5060,36
29689,2044,1
29690,2044,2
29691,2044,6
29692,2044,10
29693,2044,11
29694,2044,19
29695,2044,21
29696,2044,22
29697,2044,26
29698,2044,38
29699,2044,47
29700,2044,57
29701,2044,60
29702,2044,75
29703,2044,83
29704,2044,88
29705,2044,95
29706,2044,108
29707,2044,114
29708,2044,136
29709,5065,1
29710,5065,3
29711,5065,10
29712,5065,12
29713,5065,27
29714,5065,31
29715,5065,32
29716,5065,33
29717,5065,55
29718,5065,57
29719,5065,63
29720,5065,88
29721,5068,1
29722,5068,3
29723,5068,6
29724,5068,11
29725,5068,19
29726,5068,29
29727,5068,32
29728,5068,75
29729,5068,112
29730,5068,179
29731,5069,1
29732,5069,3
29733,5069,6
29734,5069,7
29735,5069,9
29736,5069,11
29737,5069,20
29738,5069,29
29739,5069,32
29740,5069,34
29741,5069,35
29742,5069,36
29743,5069,55
29744,5069,57
29745,5069,65
29746,5069,78
29747,5069,88
29748,5069,127
29749,5069,136
29750,5055,1
29751,5055,2
29752,5055,60
29753,5055,76
29754,5055,87
29755,5055,90
29756,16,1
29757,16,2
29758,16,5
29759,16,10
29760,16,11
29761,16,12
29762,16,16
29763,16,19
29764,16,53
29765,16,56
29766,16,57
29767,16,68
29768,16,80
29769,16,81
29770,4416,1
29771,4416,2
29772,4416,3
29773,4416,6
29774,4416,10
29775,4416,12
29776,4416,20
29777,4416,21
29778,4416,39
29779,4416,74
29780,4416,107
29781,4416,112
29782,4416,115
29783,4416,138
29784,5096,1
29785,5096,6
29786,5096,10
29787,5096,12
29788,5096,19
29789,5096,21
29790,5096,28
29791,5096,29
29792,5096,44
29793,5096,75
29794,5096,104
29795,5104,1
29796,5104,3
29797,5104,10
29798,5104,11
29799,5104,37
29800,5104,40
29801,5104,55
29802,5104,62
29803,5104,93
29804,5104,143
29805,5103,1
29806,5103,2
29807,5103,3
29808,5103,16
29809,5103,19
29810,5103,20
29811,5103,45
29812,5103,101
29813,471,1
29814,471,2
29815,471,3
29816,471,6
29817,471,7
29818,471,10
29819,471,16
29820,471,62
29821,471,75
29822,471,372
29823,471,373
29824,5117,1
29825,5117,3
29826,5117,6
29827,5117,10
29828,5117,11
29829,5117,19
29830,5117,26
29831,5117,29
29832,5117,38
29833,5117,62
29834,5117,178
29835,5117,186
29836,2617,1
29837,2617,3
29838,2617,10
29839,2617,12
29840,2617,19
29841,2617,20
29842,2617,57
29843,2617,70
29844,2617,74
29845,2617,75
29846,2617,101
29847,2617,107
29848,2617,111
29849,2617,114
29850,2617,179
29851,2617,384
29852,254,1
29853,254,9
29854,254,16
29855,254,20
29856,254,22
29857,254,36
29858,254,59
29859,254,83
29860,254,112
29861,254,115
29862,254,126
29863,254,128
29864,5145,1
29865,5145,10
29866,5145,21
29867,5145,27
29868,5145,30
29869,5145,128
29870,5137,1
29871,5137,2
29872,5137,6
29873,5137,10
29874,5137,14
29875,5137,21
29876,5137,29
29877,5137,50
29878,5137,78
29879,5137,88
29880,5148,1
29881,5148,10
29882,5148,11
29883,5148,20
29884,5148,29
29885,5148,55
29886,5148,119
29887,5148,203
29888,5148,649
29889,5105,1
29890,5105,2
29891,5105,513
29892,5105,612
29893,5105,679
29894,5130,1
29895,5130,2
29896,5130,3
29897,5130,6
29898,5130,10
29899,5130,11
29900,5130,39
29901,5130,51
29902,5130,70
29903,5130,127
29904,5158,1
29905,5158,3
29906,5158,6
29907,5158,49
29908,5158,63
29909,211,1
29910,211,3
29911,211,6
29912,211,10
29913,211,11
29914,211,27
29915,211,37
29916,211,42
29917,211,80
29918,211,86
29919,211,88
29920,211,112
29921,211,136
29922,211,143
29923,211,158
29924,211,174
29925,211,282
29926,211,283
29927,5109,1
29928,5109,2
29929,5109,3
29930,5109,8
29931,5109,10
29932,5109,11
29933,5109,24
29934,5109,27
29935,5109,37
29936,5109,42
29937,5109,44
29938,5109,45
29939,5109,50
29940,5109,70
29941,5109,92
29942,5109,112
29943,5171,1
29944,5171,2
29945,5171,6
29946,5171,14
29947,5171,19
29948,5171,32
29949,5171,33
29950,5171,40
29951,5171,48
29952,5171,50
29953,5171,68
29954,5171,106
29955,5171,351
29956,5176,1
29957,5176,3
29958,5176,10
29959,5176,19
29960,5176,28
29961,2589,1
29962,2589,3
29963,2589,6
29964,2589,10
29965,2589,11
29966,2589,20
29967,2589,22
29968,2589,28
29969,2589,40
29970,2589,57
29971,2589,70
29972,2589,88
29973,2589,167
29974,5134,1
29975,5134,2
29976,5134,7
29977,5134,10
29978,5134,34
29979,5134,35
29980,5134,87
29981,1747,1
29982,1747,10
29983,1747,19
29984,1747,27
29985,1747,45
29986,1747,62
29987,1747,84
29988,1747,90
29989,1747,93
29990,5182,1
29991,5182,3
29992,5182,6
29993,5182,9
29994,5182,106
29995,5189,1
29996,5189,3
29997,5189,11
29998,5189,20
29999,5189,29
30000,5189,32
30001,5189,75
30002,3452,1
30003,3452,7
30004,3452,10
30005,3452,11
30006,3452,12
30007,3452,16
30008,3452,27
30009,3452,32
30010,3452,57
30011,3452,65
30012,3452,119
30013,5203,1
30014,5203,3
30015,5203,6
30016,5203,12
30017,5203,20
30018,5203,26
30019,5203,38
30020,5203,114
30021,5205,1
30022,5205,3
30023,5205,6
30024,5205,7
30025,5205,10
30026,5205,14
30027,5205,29
30028,5205,30
30029,5205,32
30030,5205,55
30031,5205,78
30032,5205,85
30033,5205,118
30034,5205,204
30035,5205,264
30036,5226,1
30037,5226,3
30038,5226,6
30039,5226,7
30040,5226,10
30041,5226,11
30042,5226,19
30043,5226,20
30044,5226,24
30045,5226,27
30046,5226,28
30047,5226,29
30048,5226,37
30049,5226,42
30050,5226,44
30051,5226,49
30052,5226,65
30053,5226,83
30054,5226,86
30055,5226,104
30056,5226,114
30057,5226,167
30058,5226,233
30059,5226,642
30060,5240,1
30061,5240,3
30062,5240,19
30063,5240,62
30064,5240,173
30065,5242,1
30066,5242,3
30067,5242,8
30068,5242,10
30069,5242,11
30070,5242,62
30071,5242,95
30072,5242,173
30073,5242,232
30074,5243,1
30075,5243,3
30076,5243,6
30077,5243,12
30078,5243,29
30079,5243,44
30080,5252,1
30081,5252,2
30082,5252,23
30083,5252,56
30084,5252,103
30085,1652,1
30086,1652,6
30087,1652,7
30088,1652,10
30089,1652,29
30090,1652,56
30091,1652,57
30092,1652,65
30093,1652,66
30094,1652,136
30095,5256,1
30096,5256,6
30097,5256,10
30098,5256,11
30099,5256,19
30100,5256,35
30101,5256,57
30102,5256,101
30103,5256,127
30104,5256,138
30105,5248,1
30106,5248,3
30107,5248,6
30108,5248,10
30109,5248,31
30110,5248,32
30111,5248,33
30112,5248,57
30113,5248,76
30114,5248,85
30115,5248,92
30116,2949,1
30117,2949,10
30118,2949,11
30119,2949,16
30120,2949,20
30121,2949,21
30122,2949,27
30123,2949,28
30124,2949,33
30125,2949,37
30126,2949,45
30127,2949,75
30128,2949,90
30129,5262,1
30130,5262,10
30131,5262,14
30132,5262,28
30133,5262,30
30134,5262,78
30135,5262,112
30136,5262,178
30137,5219,1
30138,5219,2
30139,5219,10
30140,5219,56
30141,5219,108
30142,5281,1
30143,5281,8
30144,5281,20
30145,5281,26
30146,5281,32
30147,5281,37
30148,5281,40
30149,5281,42
30150,5281,53
30151,5281,57
30152,5281,106
30153,5292,1
30154,5292,3
30155,5292,19
30156,5292,29
30157,5292,55
30158,5292,68
30159,5292,106
30160,5292,488
30161,652,1
30162,652,3
30163,652,6
30164,652,29
30165,652,55
30166,652,88
30167,652,119
30168,652,269
30169,652,346
30170,652,423
30171,5309,1
30172,5309,6
30173,5309,10
30174,5309,11
30175,5309,12
30176,5309,19
30177,5309,26
30178,5309,27
30179,5309,28
30180,5309,31
30181,5309,32
30182,5309,48
30183,5309,49
30184,5309,53
30185,5309,57
30186,5309,59
30187,5309,60
30188,5309,71
30189,5309,100
30190,5309,106
30191,5309,489
30192,470,1
30193,470,3
30194,470,4
30195,470,6
30196,470,10
30197,470,19
30198,470,20
30199,470,62
30200,470,145
30201,470,177
30202,5316,1
30203,5316,3
30204,5316,12
30205,5316,20
30206,5316,33
30207,5318,1
30208,5318,3
30209,5318,6
30210,5318,19
30211,5318,24
30212,5318,84
30213,5318,86
30214,5319,1
30215,5319,10
30216,5319,14
30217,5319,28
30218,5319,147
30219,5319,216
30220,4011,1
30221,4011,3
30222,4011,6
30223,4011,7
30224,4011,10
30225,4011,11
30226,4011,21
30227,4011,28
30228,4011,29
30229,4011,30
30230,4011,45
30231,2976,1
30232,2976,10
30233,2976,16
30234,2976,29
30235,2976,40
30236,2976,42
30237,2976,50
30238,2976,62
30239,2976,69
30240,2976,78
30241,2976,95
30242,2976,103
30243,2976,136
30244,2976,173
30245,5333,1
30246,5333,2
30247,5333,10
30248,5333,11
30249,5333,12
30250,5333,27
30251,5333,29
30252,5333,68
30253,5333,88
30254,5333,200
30255,1798,1
30256,1798,3
30257,1798,6
30258,1798,7
30259,1798,12
30260,1798,29
